relation_id	relation_name	gene_words	hpoterm_words	words	sentences_before	sentences_after	expectation
RELATION_GENEHPOTERM_SCPDFS_40083.pdf_23_23_9_9_29_29	MIM/HP:0001548|Overgrowth	{9}	{29}	{Mutations,in,FBN1,cause,Marfan,syndrome,(,MFS,;,MIM,154700,(,McKusick,",",1993,),),",",a,systemic,disorder,of,the,connective,tissue,characterized,by,long,bone,overgrowth,",",aortic,dilatation,",",and,lens,dislocation}	{"The protein is encoded by the 65 exons of FBN1 , which is located on human chromosome 15q21 .","The size of the gene had been estimated at 110 kb ( Pereira et al. , 1993 ) ."}	{"Sequence data from this article have been deposited with the GenBank Data Library under Accession Nos. 205427 ( porcine FBN1 5 ' UTR ) and 205413 ( porcine FBN1 cDNA ) .","1 To Whom correspondence should be addressed at Ross 1170 , Johns Hopkins University School of Medicine , 720 Rutland Avenue , Baltimore , MD 21205 ."}	0.464
RELATION_GENEHPOTERM_journal.pone.0003938.pdf_530_530_20_20_16_16	CD8/HP:0001909|Leukemia	{20}	{16}	{Ohminami,H,",",Yasukawa,M,",",Fujita,S,(,2000,),HLA,class,I-restricted,lysis,of,leukemia,cells,by,a,CD8,(,+,),cytotoxic,T,~,lymphocyte,clone,speciﬁc,for,WITI,peptide,.}	{"JpnJ Cancer Res 90 : 1944204 .","11 ."}	{"Blood 95 : 2864293 .","12 ."}	0.446
RELATION_GENEHPOTERM_journal.pone.0044087.pdf_126_126_2_2_30_30	SOX2/HP:0002885|Medulloblastoma	{2}	{30}	{Elevation,of,SOX2,in,Medulloblastoma,Cells,lmpairs,their,Ability,to,Proliferate,The,effects,of,elevating,SOX2,in,glioblastoma,led,us,to,examine,whether,elevating,SOX2,also,inﬂuences,the,growth,of,medulloblastoma,tumor,cells,.}	{"Together , these ﬁndings argue that modest increases ( 2 - to 3-fold ) in SOX2 levels substantially disrupt the in vitro growth of glioblastoma cells and cause dramatic changes in their cell morphology .","Thus , SOX2 levels must be carefully maintained within these cells ."}	{"For this purpose , DAOY medulloblastoma cells were transduced with the FUW-M2rtTA lentiviral vector alone , or in combination with the FUVV-tetO-SOX2 vector described above .","Similar to the glioblastoma cells , transduced DAOY cells were cultured in the presence of increasing concentrations of Dox to induce SOX2 expression ."}	0.674
RELATION_GENEHPOTERM_journal.ppat.1003645.pdf_417_417_26_26_16_16	HDAC/HP:0002014|Diarrhea	{26}	{16}	{For,instance,",",side-effects,of,treatment,with,Vorinostat,(,SAHA,),include,fatigue,",",nausea,and,diarrhea,",",but,the,most,severe,adverse,effect,observed,with,HDAC,inhibitors,has,been,cardiac,toxicity,",",including,ventricular,arrhythmia,(,see,[,49,],for,review,),.}	{"Most HDAC inhibitors that are currently approved for use in humans , or are in clinical trials are , at best , moderately selective for an HDAC class [ 48 ] and not for one particular enzyme .","Our objective is to maximize the selectivity of the inhibitors we develop in order to avoid possible side-effects that can be associated with treatment with HDAC inhibitors ."}	{"However , the dosing schedule for HDAC inhibitors in cancer therapy usually involves multiple doses given over a long period .","The objective for the treatment of schistosomiasis is to develop a single dose strategy , as is the case for praziquantel ."}	0.622
RELATION_GENEHPOTERM_gb-2004-5-6-r43.pdf_290_290_85_85_138_138	SRC/HP:0001909|Leukemia	{85}	{138}	{Gene,name,Description,hnpcc,Hereditary,nonpolyposis,colon,cancer,apc,Adenomatous,polyposis,coli,protein,p53,Cellular,tumor,antigen,P53,(,tumor,suppressor,P53,),mlhl,DNA,mismatch,repair,protein,MLHI,(,mutL,protein,homolog,I,),muts,E.,coli,mismatch,repair,gene,mutS,p2,|,Cyclin-dependent,kinase,inhibitor,IA,msh2,DNA,mismatch,repair,protein,MSH2,(,mutS,protein,homolog,2,),bax,BAX,protein,",",cytoplasmic,isoform,delta,wnt,Wingless-type,MMTV,integration,site,family,members,pms2,DNA,mismatch,repair,protein,PMS2,src,Proto-oncogene,tyrosine,protein,kinase,SRC,dcc,Tumor,suppressor,protein,DCC,precursor,(,colorectal,cancer,suppressor,),mcc,Colorectal,mutant,cancer,protein,MCC,braf,Proto-oncogene,serine/threonine,protein,kinase,B-RAF,fgfr3,Fibroblast,growth,factor,receptor,3,precursor,hcc,Hepatocellular,carcinoma,dra,Chloride,anion,exchanger,DRA,axin2,AXIS,inhibition,protein,2,pmsl,DNA,mismatch,repair,protein,PMSI,abl,Abelson,murine,leukemia,viral,oncogene,homolog,I,bubl,Mitotic,checkpoint,serine/threonine,protein,kinase,BUBI,ptp,Protein,tyrosine,phosphatase,family,bc,|,|,o,B,cell,lymphoma/leukemia,Io,ptp_pest,Protein,tyrosine,phosphatase,family,with,C-terminal,PEST-motif,prlts,PDGF-receptor,beta-like,tumor,suppressor}	{"Genome Biology 2004 , Volume 5 , Issue 6 , Article R43","Co-linkage analysis of genes with gene-centric vocabularies"}	{"This table shows the top-25 colinked gene symbols in the pool of abstracts of the colon and colorectal cancer case .","Genes that were not in the query list are indicated in bold ."}	0.992
RELATION_GENEHPOTERM_journal.pone.0002448.pdf_17_17_9_9_6_6	PSORS1/HP:0002099|Asthma	{9}	{6}	{Adjustment,for,age,",",sex,",",asthma,and,a,PSORS1,SNP,associated,with,psoriasis,in,the,EGEA,data,did,not,change,the,significance,of,these,associations,.}	{"The rs5l2625 SNP in ADAM33 was found associated with psoriasis at p = 0.01 , the usual threshold required for replication ( OR [ 95 % CI ] for heterozygotes compared to the reference group of homozygotes for the most frequent allele = 0.61 [ 0.42 ; 0.89 ] ) .","The rs628977 SNP , which was not in linkage disequilibrium with rs512625 , was significantly associated with early-onset psoriasis ( p = 0.01 , OR [ 95 % CI ] for homozygotes for the minor allele compared to the reference group = 2.52 [ 1.31 ; 4.86 ] ) ."}	{"This suggests independent effects of ADAM33 and PSORS1 on psoriasis .","This is the ﬁrst study that replicates an association between genetic variants in ADAM33 and psoriasis ."}	0.202
RELATION_GENEHPOTERM_journal.pone.0093516.pdf_304_304_7_8_13_13	promyelocytic_leukemia/HP:0001909|Leukemia	{7,8}	{13}	{Cell,cultures,Human,leukemia,K562,",",human,promyelocytic,leukemia,HL60,",",mouse,lymphocytic,leukemia,Ll2l0,",",P388Dl,mouse,macrophage,",",human,colon,cancer,HCT-8,and,human,hepatocellular,carcinoma,Bel-7402,cell,lines,were,obtained,from,the,Cancer,Institute,&,Hospital,",",Chinese,Academy,of,Medical,Sciences,",",and,the,original,commercial,source,was,the,American,Type,Culture,Collection,(,ATCC,",",Manassas,",",VA,",",USA,),.}	{"The SOD Activity Assay Kit was purchased from Nanjing Jiancheng Bioengineering Institute ( Nanjing , China ) .","Other reagents were purchased from Sigma ( St. Louis , MO , USA ) ."}	{"The cell lines were cultured in RPMI-1640 ( GIBCO BRL , Grand Island , NY , USA ) containing 10 % heat-inactivated fetal bovine serum , 100 U/ml penicillin , and 100 U / ml streptomycin .","Cells were maintained at 37 ° C in an atmosphere of 5 % carbon dioxide / 95 % air ."}	0.376
RELATION_GENEHPOTERM_journal.pone.0081921.pdf_594_594_21_21_30_31	MMP14/HP:0001402|Hepatocellular carcinoma	{21}	{30,31}	{Chen,TY,",",Li,YC,",",Liu,YF,",",Tsai,CM,",",Hsieh,YH,et,al.,(,2011,),Role,of,MMP14,gene,polymorphisms,in,susceptibility,and,pathological,development,to,hepatocellular,carcinoma,.}	{References,"1 ."}	{"Ann Surg Oncol 18 : 2348-2356 .","doi :10.1245 / s10434-011-1574-x ."}	0.806
RELATION_GENEHPOTERM_journal.pone.0062031.pdf_543_543_24_24_20_21	insulin/HP:0000855|Insulin resistance	{24}	{20,21}	{Penacarrillo,l,"\\\\",IL,",",Zhang,Y,",",Portois,L,",",et,al.,(,2007,),Glucose,intolerance,associated,to,insulin,resistance,and,increased,insulin,secretion,in,rats,depleted,in,long-chain,omega3,fatty,acids,.}	{"Cancelas ] , Prieto PG , \\\\ / ' illanueva .","— ."}	{"Horm Metab Res 39 : 8234825 .","Lovejoy ] C , Champagne Cl\\\\/I , Smith SR , DeLany ] P , Bray GA , et al. ( 2001 ) Relationship of dietary fat and serum cholesterol ester and phospholipid fatty acids to markers of insulin resistance in men and women with a range of glucose tolerance ."}	0.842
RELATION_GENEHPOTERM_SCPDFS_37366.pdf_213_213_62_62_89_90	FAAH/HP:0001658|Myocardial infarction	{62}	{89,90}	{Other,four,CNVRs,on,OCU13,(,n.,102,",",104,",",107,",",and,110,),encompass,genes,(,dolichyl,—,phosphate,mannosyltransferase,polypeptide,3,",",DPM3,;,vang,—,like,1,(,van,gogh,",",Drosophila,),",",VANGL1,;,low,density,lipoprotein,receptor,—,related,protein,8,",",apolipoprotein,e,receptor,",",LRP8,;,and,fatty,acid,amide,hydrolase,",",FAAH,),that,are,responsible,of,human,genetic,defects,(,congenital,disorder,of,glycosylation,1o,;,caudal,regression,syndrome,",",and,neural,tube,defects,;,susceptibility,to,myocardial,infarction,1,;,and,susceptibility,to,drug,addiction,;,respectively,),as,reported,in,OMIM,database,(,January,2012,),.}	{"Among the many other CNVRs with annotated genes , it is interesting to mention CNVR n. 62 on OCU7 that includes an olfactory receptor gene ( olfactory receptor , family 2 , subfamily A , member 14 ; ORZA14 ) that is affected by CNV also in human [ 17,39 ] .","Extensive CNV in olfactory receptor gene families has been reported within and among human and mouse populations and might be important to deﬁne olfactory inter — individual differences [ 34,39,40 ] ."}	{"Moreover , CNVR n. 85 on OCU11 encompasses the sperm ﬂagellar 2 ( SPEF2 ) gene , also known as KPZ2 , that in pig an intronic insertion causes the immotile short — tail sperm defect [ 41 ] .","CNV has been recently identiﬁed in the rabbit alpha globin gene ."}	0.642
RELATION_GENEHPOTERM_journal.pone.0044973.pdf_481_481_42_42_31_32	GJA1/HP:0001087|Congenital glaucoma	{42}	{31,32}	{CRYAB,Increased,in,TM,in,experimental,OHT,[,87,],CTGF,Increased,in,AH,of,POAG,patients,[,88,],CTSA,Increased,in,AH,of,POAG,patients,[,71,],CYP1B1,Congenital,glaucoma,[,89,],EDNRA,*,NTG,[,"90,91",],GJA1,*,Oculodentodigital,dysplasia,with,secondary,glaucoma,[,"92,93",]}	{"AKAP2 Increased in eye of PEX syndrome [ 79 ] APOE * NTG [ 80 ] APP Increased in eye in experimental OHT [ 81 ] AQP1 Decreased in retina and optic nerve in experimental OHT [ 22 ]","BMP7 Increased in eye of glaucoma patients [ 82 ] CARD10 * Optic disc areas [ 83 ] CAV1 * POAG [ 84 ] CDKN2A * NTG , POAG and optic disc parameters [ 20,85,86 ]"}	{"GPNMB * Mutations in mouse cause pigmentary glaucoma [ 94 ]","HSPB1 Increased in retina in experimental OHT [ 95 ] LTBP1 Increased in CB of glaucoma patients [ 23 ] LTBP2 Congenital glaucoma [ 96 ] MGP Increased in TM of POAG patients [ 97 ] MYOC POAG [ 98 — 100 ] NOS1 * Increased in optic nerve of experimental OHT [ 101 ] NR3C1 Glaucoma might develop after cortesteroid usage [ 48 ]"}	0.686
RELATION_GENEHPOTERM_journal.pone.0087113.pdf_367_367_16_16_23_23	FUS/HP:0001909|Leukemia	{16}	{23}	{PAWR,gene,cluster,is,also,of,interest,given,the,known,and,shared,role,of,rearrangement,mediated,FUS,gene,fusions,between,myxoid,liposarcoma,and,leukemia,[,67,—,7l,],.}	{"S1 \\" T ] .","— ."}	{"Although the rearrangement hotspot and gene fusions identiﬁed in our studies are different , the presence of a pseudogene with homology to a RAS related leukemia viral oncogene within the identiﬁed hotspot is suggestive that perhaps gene fusions involving NA V3 .","— ."}	0.508
RELATION_GENEHPOTERM_journal.pone.0090220.pdf_305_305_6_6_13_13	a2/HP:0002669|Osteosarcoma	{6}	{13}	{Interaction,of,[,Sig-h3,with,integrin,a2,|,i1,mediates,metastasis,of,human,osteosarcoma,cells,.}	{nunnxx,"Figure 4 ."}	{"The amounts of cell adhesion ( A ) , invasion ( B ) and migration ( C ) were tested in control siRNA or Big — h3 siRNA transfected Saos — 2 cells which were incubated with P1 E6 and 656 , alone or combination .","Sca | e = 1OO pm ."}	0.308
RELATION_GENEHPOTERM_gb-2007-8-4-r58.pdf_409_409_0_0_31_32	RPA3/HP:0003003|Colon cancer	{0}	{31,32}	{RPA3,Replication,protein,A3,",",14kDa,oENPE,Centromere,protein,E,",",312kDa,MSH2,MutS,homolog,2,",",colon,cancer,",",nonpolyposis,type,1,2,Signal,Transduction,MLH1,MutL,homolog,1,",",colon,cancer,",",nonpolyposis,type,2,P,|,G8,Translokin,RF03,Replication,factor,C,(,activator,1,),3,",",38kDa,PPP2R2B,protein,phosphatase,2,",",regulatory,subunit,B,RF02,Replication,factor,o,(,activator,1,),2,",",40kDa,VCP,Valosin-containing,protein,PONA,Proliferating,cell,nuclear,antigen,RABIF,RAB,interacting,factor,TOP2A,Topoisomerase,(,DNA,),ll,alpha,170kDa,PCNA,Proliferating,cell,nuclear,antigen,MCM3,MOM3,minichromosome,maintenance,deficient,3,TOP2A,Topoisomerase,(,DNA,),ll,alpha,170kDa,CDK2,oyc,|,in-dependent,kinase,2,FEN1,Flap,structure-specific,endonuclease,1,POLA2,Polymerase,(,DNA,directed,),",",alpha,2,(,70kD,subunit,),PKN2,Protein,kinase,N2,POLD1,Polymerase,(,DNA,directed,),",",delta,1,",",catalytic,subunit,125kDa,STAM,Signal,transducing,adaptor,molecule,1,CDC6,0DC6,cell,division,cycle,6,homolog,Cell,Proliferation,FEN1,Flap,structure-specific,endonuclease,1,BUB3,BUB3,budding,uninhibited,by,benzimidazoles,3,homolog,MCM6,MOM6,minichromosome,maintenance,deficient,6,PCNA,Proliferating,cell,nuclear,antigen,2,TK1,Thymidine,kinase,1,",",soluble,MYC,V-myc,myelocytomatosis,viral,oncogene,homolog,MCM5,MOM5,minichromosome,maintenance,deficient,5,CDK2,Cyclin-dependent,kinase,2,DUT,DUTP,pyrophosphatase,CD06,CD06,cell,division,cycle,6,homolog,(,S.,cerevisiae,),RRM1,Ribonucleotide,reductase,M1,polypeptide,Establishment/Maintenance,of,Chromatin,Architecture,PR,|,M2A,Primase,",",polypeptide,2A,",",58kDa,oENPA,Centromere,protein,A,",",17kDa}	{"CENPA oentromere protein A , 17kDa MSH2 MutS homolog 2 , colon cancer , nonpolyposis type 1 TRA1 Tumor rejection antigen ( gp96 ) 1 UNG Uracil-DNA glycosylase SMARCA3 SWI/SNF related regulator of chromatin 2 RAD54L RAD54-like PKN2 Protein kinase N2 POLD1 DNA Polymerase delta 1 , catalytic subunit 125kDa E | F2B2 Eukaryotic translation initiation factor 2B , subunit 2 beta P ' | ' | ' G2 “ Pituitary tumor-transforming 2 AURKB Aurora kinase B FEN1 Flap structure-specific endonuclease 1 H2AFX H2A histone family , member X H2AFX H2A histone family , member X HSPC150 HSPC150 protein similarto ubiquitin-conjugating enzyme M phase H | ST2H2AA “ Histone 2 , H2aa BUB3 BUB3 budding uninhibited by benzimidazoles 3 homolog CDK2 oyc | in-dependent kinase 2 SMC2L1 SM02 structural maintenance of chromosomes 2-like 1 H2AFZ H2A histone family , member Z CDK2 Cyclin-dependent kinase 2 VOP Valosin-containing protein PTTG2 “ Pituitary tumor-transforming 2 PRKDO Protein kinase , DNA-activated , catalytic polypeptide 2 CD06 CD06 cell division cycle 6 homolog CALR oa | reticu | in H2AFX H2A histone family , member X","DNA replication RAD54L RAD54-like"}	{"Response to Stress SMAROA3 SWI/SNF related regulator of chromatin","PLSCR1 Phospholipid scramblase 1 H2AFZ H2A histone family , member 2 TRA1 Tumor rejection antigen ( gp96 ) 1 H2AFX H2A histone family , member X FEN1 Flap structure-specific endonuclease 1 2 H | ST2H2AA “ Histone 2 , H2aa MLH1 MutL homolog 1 , colon cancer , nonpolyposis type 2 Intracellular Transport POLD1 DNA Polymerase delta 1 , catalytic subunit 125kDa PIGS Translokin P ' | ' | ' G2 “ Pituitary tumor-transforming 2 STAM Signal transducing adaptor molecule 1 H2AFX H2A histone family , member X CALR Calreticulin RAD54L RAD54-like ( S. cerevisiae ) VCP Valosin-containing protein PONA Proliferating cell nuclear antigen CENPE Centromere protein E , 312kDa 2 TOP2A Topoisomerase ( DNA ) ll alpha 170kDa K | F4A Kinesin family member 4A MSH2 MutS homolog 2 , colon cancer , nonpolyposis type 1 Development UNG Uracil-DNA glycosylase HMGB3 High-mobility group box 3 RPA3 Replication protein A3 , 14kDa ZNF267 Zinc finger protein 267 PRKDO Protein kinase , DNA-activated , catalytic polypeptide 2 NFE2L1 Nuclear factor ( erythroid-derived 2 ) - like 1 NFE2L1 Nuclear factor ( erythroid-derived 2 ) - like 1 TEAD4 TEA domain family member 4 VOP Valosin-containing protein"}	0.242
RELATION_GENEHPOTERM_SUP_F_H_journal.pone.0045362.pdf_240_240_21_21_23_23_UNSUP	AKT/signalling	{21}	{23}	{Activation,of,AKT,signalling,induced,by,violacein,might,be,due,to,reticulum,stress,",",as,it,has,been,previously,reported,that,AKT,driven,signalling,is,enhanced,under,reticulum,stress,.}	{"Despite kinome proﬁling allowed us to elect a set of kinases that was differentially affected by violacein , in this section we will point out those that gave us support to explain the fate of TF1 cells towards this pigment .","Violacein effects are accompanied by strong activation of survival and anti-autophagic/anti-apoptotic signalling pathways through the AKT and PDK activation and inhibition of DAPKI , which counteracts both apoptosis as well as autophagic cell death ."}	{"Some reports pointed out that endoplasmic reticulum and Golgi apparatus can positively modulate both pro-survival ( mainly related to protection responses ) mechanisms as well as cell suicide when the stress stimuli threshold is exceeded [ 34 ] .","DAPKI has been reported to be an important mediator of apoptosis and autophagy [ 35,36 ] and , since it was observed that violacein caused an expressive inhibition of this kinase , this fact can explain , at least in part , the absence of identiﬁcation of typical markers of apoptosis or autophagy in TF1 cells treated with violacein ."}	0.236
RELATION_GENEHPOTERM_SUP_MAP_journal.pone.0044660.pdf_485_485_23_23_34_35_UNSUP	RYR2/HP:0004756|Ventricular tachycardia	{23}	{34,35}	{Jung,CB,",",Nlorctti,A,",",Schnitzlcr,IVIIVI,",",Iop,L,",",Storch,U,",",ct,al.,(,2011,),Dantrolcnc,rcscucs,arrhythmogcnic,RYR2,defect,in,a,paticnt-speciﬁc,stem,cell,model,of,catccholamincrgic,polymorphic,Ventricular,tachycardia,.}	{"Cell Physiol Biochcm 28 : 579 — 592 .","4 ."}	{"EIVIBO l \\\\ ’ Iol l \\\\ ’ Icd 4 : l80 — 191 .","Takahashi K , Tanabe K , Ohnuki 1 \\\\ ’ I , Narita IVI , Ichisaka T , et al. ( 2007 ) Induction of pluripotent stem cells from adult human fibroblasts by deﬁned factors ."}	0.894
RELATION_GENEHPOTERM_SUP_MAP_SCPDFS_44499.pdf_256_256_5_5_13_14_UNSUP	rhodopsin/HP:0000510|Retinitis pigmentosa	{5}	{13,14}	{A,3bp,deletion,in,the,rhodopsin,gene,in,a,family,with,autosomal,dominant,retinitis,pigmentosa,.}	{"Genomics 6 : 168-173 .","INGLEHEARN , C. F. , BASHIR , R. , LEISTER , D. H. , JAY , M. , BIRD , A. C. , AND BI-IATTACHARYA , S. S. ( 1991 ) ."}	{"Am .","J. Hum ."}	0.976
RELATION_GENEHPOTERM_journal.pone.0040716.pdf_1041_1041_36_36_44_45	CD147/HP:0012125|Prostate cancer	{36}	{44,45}	{Pertega-Gomes,N,",",Vizcaino,JR,",",l,"\\\\",’,Iiranda,~,Goncalves,V,",",Pinheiro,C,",",Silva,J,",",et,al.,(,201,1,),lVlonocarboxylate,transporter,4,(,l,"\\\\",’,ICT4,),and,CD147,overexpression,is,associated,with,poor,prognosis,in,prostate,cancer,.}	{"Nat Rev Cancer 4 : 891 — 899 .",.}	{"BMC Cancer 11 : 312 .","Rudrabhatla SR , l\\\\/Iahaffey CL , lVlummert l \\\\ ’ IE ( 2006 ) Tumor microenvironment modulates hyaluronan expression : the lactate e1fect ."}	0.784
RELATION_GENEHPOTERM_journal.pone.0079065.pdf_443_443_21_21_28_29	autotaxin/HP:0002206|Pulmonary fibrosis	{21}	{28,29}	{Oikonomou,N,",",Nlouratis,lV1A,",",Tzouvelekis,A,",",Kaffe,E,",",Valavanis,C,",",et,al.,(,2012,),Pulmonary,autotaxin,expression,contributes,to,the,pathogenesis,of,pulmonary,fibrosis,.}	{"J Exp lV1ed 209 : 9254933 .","14 ."}	{"AmJ Respir Cell lV1ol Biol 47 : 5664574 .","15 ."}	0.268
